|claim_number|trigger_type |claim_type        |
|2890051747  |Approve      |NEW               |
|2876150812  |investigation|NEW               |
|2876150013  |Approve      |NEW               |
|2864029281  |investigation|NEW               |
|2876149988  |Approve      |NEW               |
|2876149253  |investigation|NEW               |
|2876150853  |Approve      |ADDENDUM          |
|2876149964  |investigation|NEW               |
|2890051738  |Approve      |NEW               |
|2883046587  |Approve      |NEW               |
|2883046588  |Query        |NEW               |
|2883046589  |Query        |NEW               |
|2883046590  |Approve      |NEW               |
|2883046591  |Approve      |NEW               |
|2883046594  |Query        |NEW               |
|2883046593  |Approve      |NEW               |
|2876150719  |Approve      |PRE AND POST CLAIM|
|2876150855  |Approve      |ADDENDUM          |
|2876150856  |Approve      |ADDENDUM          |
|2864029305  |Query        |NEW               |
|2876150854  |Approve      |ADDENDUM          |
|2864029308  |Approve      |NEW               |
|2876150104  |Approve      |PRE AND POST CLAIM|
|2876150738  |Approve      |NEW               |
|2876150791  |Query        |NEW               |
|2892003109  |investigation|NEW               |
|2890051461  |investigation|NEW               |
|2876149956  |investigation|NEW               |
|2890051824  |investigation|NEW               |
|2892003144  |Approve      |NEW               |
|2883046597  |Repudiation  |NEW               |
|2876149570  |investigation|NEW               |
|2883046599  |Approve      |NEW               |
|2876149935  |investigation|NEW               |
|2890051716  |Approve      |NEW               |
|2892003162  |Approve      |NEW               |
|2876149903  |investigation|NEW               |
|2883046600  |Approve      |NEW               |
|2883046602  |Approve      |NEW               |
|2890051317  |Approve      |NEW               |
|2883046603  |Approve      |NEW               |
|2876149593  |Approve      |NEW               |
|2876150889  |Approve      |PRE AND POST CLAIM|
|2883046610  |Approve      |NEW               |
|2883046612  |Approve      |NEW               |
|2883046595  |Approve      |NEW               |
|2886000632  |investigation|NEW               |
|2876150077  |Approve      |NEW               |
|2876150080  |Approve      |NEW               |
|2883046596  |Approve      |NEW               |
|2876149788  |investigation|NEW               |
|2883046598  |Approve      |NEW               |
|2890051679  |Approve      |NEW               |
|2852004159  |Repudiation  |NEW               |
|2883046614  |Approve      |NEW               |
|2883046617  |Approve      |NEW               |
|2883046613  |Approve      |NEW               |
|2883046604  |Approve      |NEW               |
|2883046615  |Approve      |NEW               |
|2864029078  |Repudiation  |NEW               |
|2890051758  |investigation|PRE AND POST CLAIM|
|2876149884  |investigation|NEW               |
|2876150516  |investigation|NEW               |
|2864029190  |Approve      |NEW               |
|2890051841  |Approve      |ADDENDUM          |
|2825185942  |Approve      |NEW               |
|2883046611  |Query        |NEW               |
|2876150585  |Approve      |PRE AND POST CLAIM|
|2883046621  |Approve      |NEW               |
|2883046619  |Query        |NEW               |
|2876149867  |Query        |NEW               |
|2883046622  |Approve      |NEW               |
|2883046644  |Approve      |NEW               |
|2883046645  |Approve      |NEW               |
|2864029047  |Approve      |NEW               |
|2876149865  |Query        |NEW               |
|2883046640  |Approve      |NEW               |
|2883046646  |Approve      |NEW               |
|2883046647  |Approve      |NEW               |
|2883046648  |Approve      |NEW               |
|2876150584  |Approve      |PRE AND POST CLAIM|
|2883046630  |Approve      |NEW               |
|2864029303  |Approve      |NEW               |
|2883046631  |Approve      |NEW               |
|2883046632  |Approve      |NEW               |
|2883046649  |Approve      |NEW               |
|2883046662  |investigation|NEW               |
|2883046664  |Approve      |NEW               |
|2876149853  |investigation|NEW               |
|2883046670  |Approve      |NEW               |
|2876150897  |investigation|NEW               |
|2876149833  |investigation|NEW               |
|2883046674  |Approve      |NEW               |
|2890051263  |Approve      |PRE AND POST CLAIM|
|2876150652  |Approve      |PRE AND POST CLAIM|
|2883046675  |Approve      |NEW               |
|2890050641  |Approve      |NEW               |
|2876146225  |Approve      |NEW               |
|2876149811  |investigation|NEW               |
|2825185213  |Approve      |NEW               |
|2883046650  |Approve      |NEW               |
|2883046651  |Approve      |NEW               |
|2825185598  |Approve      |NEW               |
|2883046652  |Approve      |NEW               |
|2883046653  |Query        |NEW               |
|2876146641  |Approve      |NEW               |
|2883046654  |Approve      |NEW               |
|2876141856  |Approve      |NEW               |
|2876150901  |Approve      |PRE AND POST CLAIM|
|2883046655  |Approve      |NEW               |
|2883046656  |Approve      |NEW               |
|2876150757  |Approve      |NEW               |
|2883046657  |Approve      |NEW               |
|2883046663  |Approve      |NEW               |
|2883046660  |Approve      |NEW               |
|2883046680  |Repudiation  |NEW               |
|2876150753  |Approve      |NEW               |
|2883046665  |Approve      |NEW               |
|2883046683  |Approve      |NEW               |
|2890051818  |Approve      |PRE AND POST CLAIM|
|2883046685  |Query        |NEW               |
|2883046669  |Approve      |NEW               |
|2883046671  |Approve      |NEW               |
|2876150015  |Repudiation  |NEW               |
|2846002166  |investigation|NEW               |
|2883046686  |Query        |NEW               |
|2883046672  |Approve      |NEW               |
|2876146664  |Approve      |NEW               |
|2876147338  |Approve      |NEW               |
|2883046666  |Approve      |NEW               |
|2876150952  |Repudiation  |PRE AND POST CLAIM|
|2864029311  |investigation|NEW               |
|2876147363  |Approve      |NEW               |
|2876147507  |Approve      |NEW               |
|2883046667  |Approve      |NEW               |
|2883046668  |Approve      |NEW               |
|2876147581  |Approve      |NEW               |
|2883046676  |Approve      |NEW               |
|2890051753  |investigation|NEW               |
|2883046677  |Approve      |NEW               |
|2876149805  |investigation|NEW               |
|2883046679  |Approve      |NEW               |
|2890051691  |investigation|NEW               |
|2883046681  |Approve      |NEW               |
|2883046684  |Approve      |NEW               |
|2883046678  |Approve      |NEW               |
|2883046550  |Approve      |NEW               |
|2890051723  |investigation|NEW               |
|2876150974  |Approve      |PRE AND POST CLAIM|
|2890051859  |Approve      |PRE AND POST CLAIM|
|2890051909  |Approve      |PRE AND POST CLAIM|
|2876150713  |Approve      |PRE AND POST CLAIM|
|2876149803  |Approve      |NEW               |
|2890051724  |investigation|NEW               |
|2883046633  |Approve      |NEW               |
|2883046634  |Approve      |NEW               |
|2883046635  |Approve      |NEW               |
|2883046636  |Approve      |NEW               |
|2883046637  |Approve      |NEW               |
|2876150299  |Approve      |NEW               |
|2876150722  |Approve      |PRE AND POST CLAIM|
|2876150940  |Approve      |NEW               |
|2876148655  |rejectback   |NEW               |
